person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
33,58000,RENT,0.0,VENTURE,B,14400,9.91,0,0.25,N,5
33,102000,MORTGAGE,17.0,VENTURE,E,35000,18.167093319018235,0,0.34,Y,8
30,102000,MORTGAGE,4.0,EDUCATION,A,12250,7.66,0,0.12,N,8
31,102000,MORTGAGE,5.0,EDUCATION,A,4000,7.88,0,0.04,N,10
29,102000,MORTGAGE,13.0,MEDICAL,A,6000,7.88,0,0.06,N,9
31,102000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,14400,12.902365457856284,0,0.14,N,6
28,65000,RENT,7.0,MEDICAL,B,14400,11.14,0,0.22,N,5
28,102000,MORTGAGE,2.0,VENTURE,B,10000,12.18,0,0.1,N,7
34,68000,RENT,5.0,HOMEIMPROVEMENT,A,14400,8.59,0,0.21,N,5
27,102000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,7200,11.26,0,0.07,N,8
27,102000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,15000,12.84,0,0.15,N,7
27,102000,MORTGAGE,6.0,VENTURE,A,10000,9.63,0,0.1,N,9
29,102000,OWN,10.0,MEDICAL,B,18000,9.33,0,0.18,N,7
28,102058,MORTGAGE,13.0,EDUCATION,C,15000,13.92,0,0.15,Y,8
33,102368,MORTGAGE,6.0,HOMEIMPROVEMENT,B,11000,11.14,0,0.11,N,8
28,73500,RENT,0.0,HOMEIMPROVEMENT,C,14400,12.98,0,0.2,Y,6
27,102400,MORTGAGE,2.0,EDUCATION,D,25000,15.57,0,0.24,N,10
30,102489,MORTGAGE,14.0,PERSONAL,B,25000,12.18,0,0.24,N,7
27,102500,MORTGAGE,3.0,HOMEIMPROVEMENT,B,8000,10.59,0,0.08,N,6
27,102500,MORTGAGE,0.0,DEBTCONSOLIDATION,B,9000,11.49,0,0.09,N,6
28,102500,MORTGAGE,12.0,MEDICAL,A,6000,5.79,0,0.06,N,8
30,102540,MORTGAGE,6.0,HOMEIMPROVEMENT,A,1500,7.9,0,0.01,N,5
27,75000,RENT,1.0,EDUCATION,B,14400,11.36,0,0.19,N,7
31,102672,OWN,4.432735282445264,EDUCATION,A,10000,7.9,0,0.1,N,10
33,102996,MORTGAGE,4.0,EDUCATION,A,6000,7.747417158819475,0,0.06,N,8
31,103000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,14000,9.91,0,0.14,N,7
33,103000,MORTGAGE,5.0,EDUCATION,A,24000,7.49,0,0.23,N,10
32,103000,MORTGAGE,3.0,MEDICAL,A,6000,7.49,0,0.06,N,8
30,103000,MORTGAGE,14.0,PERSONAL,A,6400,7.49,0,0.06,N,9
28,103000,MORTGAGE,2.0,EDUCATION,A,5000,5.42,0,0.05,N,5
34,103000,MORTGAGE,5.0,VENTURE,A,3525,5.42,0,0.03,N,8
29,103000,MORTGAGE,13.0,MEDICAL,A,4500,7.29,0,0.04,N,6
27,103000,MORTGAGE,8.0,MEDICAL,A,8800,7.29,0,0.09,N,8
28,103000,MORTGAGE,4.0,VENTURE,A,10000,7.51,0,0.1,N,10
30,79820,RENT,4.0,EDUCATION,C,14400,13.49,0,0.18,N,6
34,103000,MORTGAGE,5.0,VENTURE,B,16000,10.62,0,0.16,N,7
32,84000,RENT,3.1891666604966993,PERSONAL,B,14400,11.99,0,0.17,N,6
31,103000,MORTGAGE,3.0,VENTURE,B,15000,10.37369511180647,0,0.15,N,6
29,103089,MORTGAGE,2.0,EDUCATION,A,7000,7.7903149075224825,0,0.07,N,9
28,103200,MORTGAGE,7.0,EDUCATION,B,9000,9.88,0,0.09,N,6
27,85000,RENT,4.0,VENTURE,A,14400,8.49,0,0.17,N,10
34,103363,MORTGAGE,4.0,DEBTCONSOLIDATION,B,15000,10.369073853701387,0,0.15,N,8
30,103500,MORTGAGE,14.0,VENTURE,D,24150,14.61,0,0.23,N,9
28,85000,RENT,1.0,EDUCATION,A,14400,9.07,0,0.17,N,8
28,103800,MORTGAGE,1.8120165871094618,MEDICAL,C,10000,14.27,0,0.1,Y,8
28,103992,MORTGAGE,3.0,PERSONAL,B,18000,10.99,0,0.17,N,7
33,104000,MORTGAGE,3.0,EDUCATION,A,16000,7.825647750333167,0,0.15,N,9
27,104000,MORTGAGE,11.0,PERSONAL,B,10000,10.65,0,0.1,N,9
29,104000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,35000,7.49,0,0.34,N,8
27,104000,OWN,10.0,EDUCATION,B,35000,10.680511537591103,0,0.34,N,10
30,96000,RENT,4.0,PERSONAL,B,14400,10.610648531565698,0,0.15,N,8
27,104000,OWN,4.0,EDUCATION,E,35000,17.99,0,0.34,Y,6
29,104000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,18000,7.66,0,0.17,N,7
33,104000,MORTGAGE,15.0,MEDICAL,B,3500,10.74,0,0.03,N,6
29,30000,OWN,0.0,PERSONAL,A,10000,6.17,0,0.33,N,5
32,100000,RENT,7.0,EDUCATION,C,14400,13.35,0,0.14,Y,7
28,100000,RENT,10.0,HOMEIMPROVEMENT,C,14400,13.85,0,0.14,N,9
28,104000,MORTGAGE,12.0,PERSONAL,D,20000,15.564255833318972,0,0.19,N,9
28,92000,MORTGAGE,8.0,PERSONAL,C,7750,14.22,1,0.08,N,6
30,50000,RENT,3.0,DEBTCONSOLIDATION,C,14475,13.124102119494454,0,0.29,Y,6
32,28800,RENT,4.0,PERSONAL,E,14500,16.7,1,0.5,N,10
32,104000,MORTGAGE,12.0,VENTURE,E,17000,14.82,0,0.16,Y,7
27,104525,MORTGAGE,11.0,HOMEIMPROVEMENT,A,6000,7.4,0,0.06,N,8
30,30000,RENT,1.0,PERSONAL,B,14500,10.536172613631894,1,0.48,N,8
30,105000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,26000,7.51,0,0.25,N,10
34,31000,RENT,5.0,MEDICAL,A,14500,7.88,1,0.47,N,10
32,105000,MORTGAGE,17.0,MEDICAL,C,5000,14.65,0,0.05,N,9
27,105000,MORTGAGE,11.0,EDUCATION,A,28000,7.874055772465493,0,0.27,N,7
33,105000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,26375,9.91,0,0.25,N,9
29,105000,MORTGAGE,4.0,VENTURE,A,12000,6.62,0,0.11,N,7
35,32000,RENT,4.0,MEDICAL,A,14500,6.17,1,0.45,N,9
27,35000,RENT,4.0,DEBTCONSOLIDATION,C,14500,13.98,1,0.41,Y,8
30,105000,MORTGAGE,6.0,EDUCATION,A,10000,5.99,0,0.1,N,8
34,105000,MORTGAGE,14.0,VENTURE,A,12000,6.99,0,0.11,N,5
28,30000,RENT,1.0,MEDICAL,B,14500,11.14,1,0.48,N,8
29,105000,MORTGAGE,8.112714447150829,HOMEIMPROVEMENT,A,3000,5.99,0,0.03,N,6
30,40581,RENT,14.0,VENTURE,C,14500,13.23,1,0.36,N,10
35,105000,MORTGAGE,11.0,EDUCATION,A,10000,7.747507861851475,0,0.1,N,10
30,105000,MORTGAGE,14.0,MEDICAL,B,7725,10.32020294199262,0,0.07,N,9
32,105000,MORTGAGE,5.0,EDUCATION,A,12100,5.99,0,0.12,N,6
27,105000,MORTGAGE,7.0,EDUCATION,A,11000,7.49,0,0.1,N,5
28,105000,MORTGAGE,12.0,EDUCATION,A,7000,7.757121512860213,0,0.07,N,10
35,105000,MORTGAGE,18.0,PERSONAL,B,3000,10.37,0,0.03,N,7
32,79050,MORTGAGE,10.0,MEDICAL,F,24000,18.62,1,0.26,Y,8
34,105000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,5000,5.42,0,0.05,N,7
28,105000,MORTGAGE,8.0,VENTURE,B,12000,9.63,0,0.11,N,10
27,105000,MORTGAGE,3.0,EDUCATION,C,25000,12.23,0,0.24,N,5
28,105000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,24000,7.881104560501437,0,0.23,N,6
29,105000,MORTGAGE,3.0,VENTURE,A,20000,6.91,0,0.19,N,8
31,30000,OWN,2.0,HOMEIMPROVEMENT,B,2950,10.75,0,0.1,N,7
27,105000,MORTGAGE,9.0,PERSONAL,A,24000,6.17,0,0.23,N,6
32,105000,MORTGAGE,11.0,MEDICAL,A,20000,6.54,0,0.19,N,9
27,30000,OWN,6.0,EDUCATION,D,1800,14.84,0,0.06,Y,5
33,79050,MORTGAGE,17.0,MEDICAL,D,12750,15.95,1,0.14,N,10
34,105000,MORTGAGE,2.0,MEDICAL,A,10000,7.51,0,0.1,N,7
30,105000,MORTGAGE,0.0,VENTURE,C,6000,14.72,0,0.06,Y,10
28,105000,MORTGAGE,1.0,MEDICAL,B,25000,11.12,0,0.24,N,9
29,105000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,12000,7.88,0,0.11,N,7
31,30000,OWN,6.0,VENTURE,B,2500,11.36,0,0.08,N,9
29,105000,MORTGAGE,13.0,DEBTCONSOLIDATION,B,17000,10.25,0,0.16,N,10
27,76000,RENT,2.0,MEDICAL,C,14500,12.73,0,0.19,N,10
30,105000,OWN,14.0,HOMEIMPROVEMENT,B,15400,11.36,0,0.15,N,10
30,105000,MORTGAGE,12.0,EDUCATION,A,12000,7.88,0,0.11,N,6
30,105000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,13000,10.25,0,0.12,N,9
28,76113,RENT,6.004426651656024,HOMEIMPROVEMENT,C,14500,12.61,1,0.19,N,7
30,105000,MORTGAGE,5.0,EDUCATION,B,20000,11.83,0,0.19,N,5
33,90000,RENT,8.0,DEBTCONSOLIDATION,C,14500,14.65,0,0.16,N,9
33,105000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,7000,7.74,0,0.07,N,10
30,30000,OWN,4.0,PERSONAL,D,8000,15.7,0,0.27,Y,10
27,105000,MORTGAGE,5.0,EDUCATION,B,20000,11.48,0,0.19,N,6
31,30000,OWN,2.0,VENTURE,A,10000,7.88,0,0.33,N,5
29,105000,MORTGAGE,13.0,PERSONAL,C,5000,12.53,0,0.05,N,9
28,105000,MORTGAGE,0.0,VENTURE,B,19000,12.21,0,0.18,N,6
29,105000,MORTGAGE,11.0,HOMEIMPROVEMENT,D,15000,14.42,0,0.14,Y,5
33,105000,MORTGAGE,6.0,PERSONAL,C,5150,12.41,0,0.05,Y,9
31,40000,RENT,2.0,DEBTCONSOLIDATION,C,14600,13.097240058791563,1,0.36,Y,5
27,105600,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10000,7.29,0,0.09,N,6
31,93900,MORTGAGE,13.0,VENTURE,F,24000,16.08,1,0.26,Y,6
29,93924,MORTGAGE,7.0,DEBTCONSOLIDATION,D,8400,15.4970784527729,1,0.09,N,10
28,28800,RENT,1.0,EDUCATION,C,15000,14.65,1,0.52,Y,8
29,105996,MORTGAGE,0.0,DEBTCONSOLIDATION,B,19400,10.425027700014871,0,0.18,N,6
27,106000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,4000,11.71,0,0.04,N,6
35,106000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,15000,15.96,0,0.14,N,8
33,106000,MORTGAGE,2.0,EDUCATION,A,6000,8.49,0,0.06,N,8
34,106000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,7200,7.29,0,0.07,N,8
32,106000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,12000,5.79,0,0.11,N,8
31,106000,MORTGAGE,15.0,HOMEIMPROVEMENT,B,2400,9.63,0,0.02,N,6
27,106000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,24000,13.8,0,0.23,N,10
30,106000,MORTGAGE,11.0,VENTURE,F,10000,20.624821769905388,0,0.09,N,9
28,28896,RENT,6.0,PERSONAL,C,15000,13.48,1,0.52,Y,8
31,106000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,15000,7.88,0,0.14,N,7
31,30000,RENT,1.0,HOMEIMPROVEMENT,B,15000,10.0,1,0.5,N,6
32,106000,MORTGAGE,3.0,MEDICAL,A,10000,7.787850639851534,0,0.09,N,7
34,106000,MORTGAGE,3.0,MEDICAL,A,9000,7.88,0,0.08,N,6
31,106000,MORTGAGE,3.0,MEDICAL,B,6000,10.99,0,0.06,N,7
27,106000,OWN,3.0,PERSONAL,D,16000,14.96,0,0.15,Y,9
28,31200,RENT,5.0,MEDICAL,B,15000,11.83,1,0.48,N,9
32,106300,MORTGAGE,13.0,PERSONAL,A,20000,7.7915412854647865,0,0.19,N,5
29,106300,MORTGAGE,9.0,PERSONAL,A,6000,7.751478156252552,0,0.06,N,7
28,106358,MORTGAGE,5.0,EDUCATION,A,13125,7.66,0,0.12,N,7
31,30000,OWN,0.0,HOMEIMPROVEMENT,C,5000,12.53,0,0.17,Y,6
35,106369,MORTGAGE,2.0,MEDICAL,A,8325,6.99,0,0.08,N,10
29,106369,MORTGAGE,14.0,DEBTCONSOLIDATION,A,18000,6.17,0,0.17,N,9
35,106500,MORTGAGE,4.0,PERSONAL,A,14550,7.827043171483694,0,0.14,N,10
35,106800,MORTGAGE,5.79617308742927,DEBTCONSOLIDATION,A,8000,6.92,0,0.07,N,9
27,32000,RENT,0.0,DEBTCONSOLIDATION,B,15000,10.535091992283586,1,0.47,N,7
30,32000,RENT,1.0,DEBTCONSOLIDATION,B,15000,12.42,1,0.47,N,5
27,107000,MORTGAGE,11.0,VENTURE,B,35000,9.63,0,0.33,N,7
29,107000,MORTGAGE,3.0,PERSONAL,B,25000,10.99,0,0.23,N,5
28,32568,RENT,3.0,EDUCATION,D,15000,15.6807223262912,1,0.46,N,9
30,107000,MORTGAGE,2.0,PERSONAL,A,5000,7.772930479226814,0,0.05,N,7
27,32960,RENT,3.0,PERSONAL,A,15000,6.91,1,0.46,N,5
27,107000,MORTGAGE,2.0,EDUCATION,A,10800,9.63,0,0.1,N,5
30,107000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,2500,10.78,0,0.02,Y,6
27,107000,MORTGAGE,4.0,EDUCATION,A,11500,8.38,0,0.11,N,10
32,107004,MORTGAGE,6.0,VENTURE,B,4200,11.71,0,0.04,N,8
30,107004,MORTGAGE,3.0,VENTURE,C,12000,13.79,0,0.11,Y,10
29,33600,RENT,7.0,VENTURE,B,2000,11.71,0,0.06,N,9
29,107220,MORTGAGE,9.0,HOMEIMPROVEMENT,B,10000,10.311544670220565,0,0.09,N,10
28,107364,MORTGAGE,12.0,HOMEIMPROVEMENT,A,8000,6.76,0,0.07,N,9
32,107400,OWN,2.0,MEDICAL,D,25000,15.21,0,0.23,N,10
32,107800,OWN,3.0,EDUCATION,C,5200,14.65,0,0.05,Y,8
29,34000,RENT,13.0,MEDICAL,C,2000,14.72,0,0.06,Y,7
31,96000,MORTGAGE,7.0,VENTURE,C,25000,12.978004460411178,1,0.26,N,5
32,108000,MORTGAGE,5.0,VENTURE,B,12000,11.49,0,0.11,N,10
27,108000,MORTGAGE,11.0,EDUCATION,B,21600,10.433108564726169,0,0.2,N,10
28,108000,MORTGAGE,6.0,EDUCATION,B,27400,10.99,0,0.25,N,7
29,35000,RENT,2.0,DEBTCONSOLIDATION,B,2000,9.63,0,0.06,N,8
30,108000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,5000,10.99,0,0.05,N,5
33,108000,MORTGAGE,17.0,HOMEIMPROVEMENT,B,11500,9.99,0,0.11,N,7
27,96000,MORTGAGE,3.0,VENTURE,C,3000,14.17,1,0.03,Y,9
27,35040,RENT,11.0,MEDICAL,B,2000,10.99,0,0.06,N,10
28,108000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,10000,10.74,0,0.09,N,6
27,108000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,13750,5.79,0,0.13,N,5
34,108000,MORTGAGE,10.032024288410337,PERSONAL,A,10000,6.91,0,0.09,N,6
27,108000,MORTGAGE,6.0,MEDICAL,A,10000,6.54,0,0.09,N,8
33,108000,MORTGAGE,17.0,PERSONAL,C,7200,14.35,0,0.07,Y,6
29,108000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,3500,6.76,0,0.03,N,5
27,36000,RENT,2.0,MEDICAL,B,2000,11.99,0,0.06,N,8
28,108000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,5000,12.87,0,0.05,Y,9
35,37000,RENT,2.0,DEBTCONSOLIDATION,B,2000,11.26,0,0.05,N,10
32,108000,MORTGAGE,11.0,VENTURE,C,20000,12.53,0,0.19,Y,10
29,108000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,11400,9.32,0,0.11,N,5
29,38000,RENT,3.0,MEDICAL,C,2000,12.87,0,0.05,Y,9
33,96000,MORTGAGE,11.0,DEBTCONSOLIDATION,D,15000,14.62,1,0.16,Y,10
29,108000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,20000,10.59,0,0.19,Y,7
28,108041,MORTGAGE,6.0,EDUCATION,C,5600,13.98,0,0.05,Y,7
32,108202,MORTGAGE,6.0,MEDICAL,C,9600,13.79,0,0.09,Y,6
35,108717,MORTGAGE,9.0,DEBTCONSOLIDATION,A,16000,6.99,0,0.15,N,5
27,108928,MORTGAGE,9.0,EDUCATION,A,17600,7.88,0,0.16,N,8
29,108996,MORTGAGE,12.0,VENTURE,E,22000,18.104607234534836,0,0.2,Y,5
27,39000,RENT,4.0,EDUCATION,D,2000,16.07,0,0.05,N,7
27,109000,MORTGAGE,7.0,EDUCATION,A,3950,6.03,0,0.04,N,7
33,109000,MORTGAGE,8.661479605050628,MEDICAL,B,15000,11.49,0,0.14,N,5
34,109000,OWN,14.0,HOMEIMPROVEMENT,C,15000,13.61,0,0.14,Y,7
33,109000,MORTGAGE,4.0,PERSONAL,C,18400,12.41,0,0.17,Y,8
29,82450,MORTGAGE,11.0,MEDICAL,E,7500,14.5,1,0.08,N,9
27,97000,MORTGAGE,4.0,PERSONAL,C,8275,10.59,1,0.09,Y,5
34,109200,MORTGAGE,18.0,VENTURE,C,6000,12.23,0,0.05,Y,9
28,109200,MORTGAGE,12.0,PERSONAL,B,8000,11.12,0,0.07,N,6
32,109488,MORTGAGE,16.0,HOMEIMPROVEMENT,C,12000,12.09,0,0.11,N,8
32,29000,OWN,0.0,PERSONAL,A,2000,8.49,0,0.07,N,8
34,109800,MORTGAGE,12.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.09,N,8
27,39600,RENT,4.0,DEBTCONSOLIDATION,A,2000,7.9,0,0.05,N,6
27,110000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,3600,6.03,0,0.03,N,5
28,33000,RENT,10.0,PERSONAL,A,15000,7.928052659744144,1,0.45,N,6
29,110000,MORTGAGE,6.0,MEDICAL,B,5000,9.91,0,0.05,N,9
35,110000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,9000,11.71,0,0.08,N,9
27,110000,MORTGAGE,0.0,EDUCATION,A,16000,7.9,0,0.15,N,7
27,33600,RENT,11.0,DEBTCONSOLIDATION,A,15000,5.79,1,0.45,N,8
28,110000,MORTGAGE,12.0,MEDICAL,A,6000,6.03,0,0.05,N,5
28,110000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,6000,10.65,0,0.05,N,8
34,110000,OWN,9.0,HOMEIMPROVEMENT,B,20000,10.505047264204164,0,0.18,N,9
27,40800,RENT,3.0,VENTURE,A,2000,7.49,0,0.05,N,9
27,41000,RENT,2.0,DEBTCONSOLIDATION,C,2000,15.27,0,0.05,Y,7
33,42000,RENT,0.0,DEBTCONSOLIDATION,C,2000,14.65,0,0.05,N,10
28,110000,MORTGAGE,12.0,VENTURE,A,17000,6.03,0,0.15,N,7
30,110000,MORTGAGE,14.0,VENTURE,B,10000,10.65,0,0.09,N,8
28,110000,MORTGAGE,12.0,PERSONAL,B,22400,10.413749885946359,0,0.2,N,6
30,110000,MORTGAGE,12.0,MEDICAL,B,5000,10.318584553146364,0,0.05,N,10
35,110000,MORTGAGE,7.0,EDUCATION,A,10200,5.42,0,0.09,N,6
28,42000,RENT,3.0,DEBTCONSOLIDATION,B,2000,11.49,0,0.05,N,5
32,110000,MORTGAGE,5.0,EDUCATION,B,10000,10.99,0,0.09,N,9
33,42000,RENT,8.0,MEDICAL,D,2000,15.65407324758391,0,0.05,Y,9
30,98000,MORTGAGE,14.0,EDUCATION,B,9000,11.49,1,0.09,N,5
30,98000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,35000,10.59,1,0.36,N,8
30,110000,MORTGAGE,8.0,MEDICAL,A,4800,5.99,0,0.04,N,5
30,98000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,5200,16.49,1,0.05,N,6
31,110000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,6000,11.99,0,0.05,N,7
29,98000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,7925,10.59,1,0.08,N,9
27,110000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,15000,7.845328943805097,0,0.14,N,10
33,110000,MORTGAGE,10.0,MEDICAL,A,18000,6.99,0,0.16,N,9
30,44000,RENT,0.0,MEDICAL,A,2000,7.29,0,0.05,N,8
31,83300,MORTGAGE,9.0,MEDICAL,D,10000,15.469819609595783,1,0.1,Y,5
30,110000,MORTGAGE,0.0,PERSONAL,B,12000,10.74,0,0.11,N,8
34,110000,MORTGAGE,2.0,MEDICAL,A,10000,7.29,0,0.09,N,10
27,110000,MORTGAGE,8.0,VENTURE,B,30000,11.11,0,0.27,N,6
32,110000,MORTGAGE,2.0,VENTURE,B,5600,10.74,0,0.05,N,7
27,28800,OWN,0.0,HOMEIMPROVEMENT,A,13000,6.92,0,0.45,N,10
32,110000,MORTGAGE,16.0,HOMEIMPROVEMENT,A,6700,6.92,0,0.06,N,7
30,110000,MORTGAGE,0.0,MEDICAL,A,6000,6.92,0,0.05,N,8
28,110000,OWN,1.0,HOMEIMPROVEMENT,E,5000,17.51,0,0.05,N,10
27,110000,MORTGAGE,0.0,MEDICAL,B,10000,10.37,0,0.09,N,9
28,110000,MORTGAGE,3.0,VENTURE,A,11000,5.79,0,0.1,N,7
28,110000,MORTGAGE,12.0,VENTURE,B,15000,10.0,0,0.14,N,10
29,110000,MORTGAGE,11.0,VENTURE,B,12000,10.37,0,0.11,N,10
30,110000,MORTGAGE,4.0,MEDICAL,B,12000,10.74,0,0.11,N,8
30,110000,MORTGAGE,14.0,DEBTCONSOLIDATION,B,25000,10.36,0,0.23,N,8
30,46080,RENT,0.0,PERSONAL,A,2000,6.99,0,0.04,N,8
28,110000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,15000,6.54,0,0.14,N,6
33,46800,RENT,9.0,MEDICAL,C,2000,14.65,0,0.04,N,6
32,110000,MORTGAGE,3.0,MEDICAL,A,9200,5.79,0,0.08,N,10
27,110000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,25000,10.456707801270879,0,0.23,N,6
29,47340,RENT,5.0,DEBTCONSOLIDATION,B,2000,9.99,0,0.04,N,6
33,110000,MORTGAGE,2.0,MEDICAL,A,5000,7.51,0,0.05,N,7
27,110000,OWN,0.0,VENTURE,D,25000,16.32,0,0.23,Y,7
30,110000,MORTGAGE,5.0,VENTURE,B,25000,11.12,0,0.23,N,9
28,110000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,3500,11.49,0,0.03,N,10
31,48000,RENT,11.0,MEDICAL,B,2000,10.65,0,0.04,N,6
32,42000,RENT,0.0,EDUCATION,D,2000,15.62,1,0.05,N,6
29,110000,MORTGAGE,1.0,EDUCATION,E,12800,16.82,0,0.12,N,6
28,110000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,10750,11.86,0,0.1,N,9
30,110000,MORTGAGE,15.0,PERSONAL,C,12000,13.61,0,0.11,N,10
28,110000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,4800,7.51,0,0.04,N,9
28,42000,RENT,4.0,DEBTCONSOLIDATION,D,2000,14.96,1,0.05,Y,6
28,48000,RENT,9.0,EDUCATION,A,2000,7.68,0,0.04,N,7
29,110000,MORTGAGE,0.0,EDUCATION,A,8500,7.51,0,0.08,N,10
35,110000,MORTGAGE,7.0,VENTURE,B,6000,10.282640003576525,0,0.05,N,6
27,83300,MORTGAGE,3.0,MEDICAL,D,12000,15.21,1,0.12,N,6
27,48192,RENT,12.0,DEBTCONSOLIDATION,A,2000,7.66,0,0.04,N,9
27,50000,RENT,0.0,VENTURE,B,2000,10.99,0,0.04,N,5
30,50000,RENT,2.0,VENTURE,C,2000,14.79,0,0.04,N,10
27,44000,RENT,2.0,MEDICAL,B,2000,11.49,1,0.05,N,10
33,110000,MORTGAGE,7.0,MEDICAL,B,23800,10.25,0,0.22,N,5
34,50000,RENT,5.0,HOMEIMPROVEMENT,B,2000,11.48,0,0.04,N,5
32,110000,MORTGAGE,0.0,VENTURE,B,23000,11.48,0,0.21,N,9
35,110000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,10000,8.59,0,0.09,N,6
31,110000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,5000,14.26,0,0.05,N,10
30,110000,OWN,14.0,VENTURE,C,12000,13.57,0,0.11,Y,7
32,110000,OWN,16.0,EDUCATION,B,9000,11.48,0,0.08,N,10
31,34000,RENT,9.0,VENTURE,B,15000,9.88,1,0.44,N,6
27,110000,MORTGAGE,3.0,MEDICAL,A,4800,7.74,0,0.04,N,7
28,110000,MORTGAGE,1.0,EDUCATION,A,12000,8.94,0,0.11,N,10
29,35000,RENT,1.0,VENTURE,A,15000,7.9,1,0.43,N,10
31,110000,MORTGAGE,5.0,VENTURE,D,5000,14.96,0,0.05,Y,9
34,35000,RENT,2.0,PERSONAL,B,15000,10.99,1,0.43,N,10
29,110000,MORTGAGE,0.0,VENTURE,A,15000,8.94,0,0.14,N,7
31,35000,RENT,4.0,MEDICAL,C,15000,13.11,1,0.43,N,9
31,110000,MORTGAGE,2.0,MEDICAL,A,6000,7.4,0,0.05,N,6
29,35000,RENT,4.0,DEBTCONSOLIDATION,C,15000,13.22,1,0.43,N,5
28,110000,MORTGAGE,0.0,VENTURE,E,15000,16.32,0,0.14,Y,5
28,110000,MORTGAGE,12.0,PERSONAL,A,5000,9.63,0,0.05,N,9
29,83300,MORTGAGE,5.0,MEDICAL,E,5000,16.95,1,0.05,Y,6
32,98000,MORTGAGE,16.0,DEBTCONSOLIDATION,B,15000,10.95,1,0.15,N,5
35,110000,MORTGAGE,4.0,MEDICAL,C,4000,13.79,0,0.04,N,6
29,30000,RENT,1.0,DEBTCONSOLIDATION,E,15000,16.4,1,0.5,N,10
34,110000,MORTGAGE,15.0,EDUCATION,B,6000,9.45,0,0.05,N,6
31,110000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,6000,9.51,0,0.05,N,9
27,110000,MORTGAGE,4.0,PERSONAL,A,2500,8.07,0,0.02,N,6
28,110004,MORTGAGE,2.0,HOMEIMPROVEMENT,B,15000,10.345023966529382,0,0.14,N,6
29,110004,MORTGAGE,13.0,MEDICAL,B,12000,10.36,0,0.11,N,6
27,110004,MORTGAGE,5.0,PERSONAL,C,25000,12.73,0,0.23,Y,6
33,110004,MORTGAGE,15.0,MEDICAL,B,12000,10.31113575746943,0,0.11,N,7
28,110244,MORTGAGE,3.0,HOMEIMPROVEMENT,D,18000,12.17,0,0.16,N,10
28,30144,RENT,3.1239023522627685,EDUCATION,D,15000,15.95,1,0.5,Y,7
33,36700,RENT,7.0,PERSONAL,B,15000,11.14,1,0.41,N,10
32,37000,RENT,1.0,MEDICAL,B,15000,9.62,1,0.41,N,10
32,110888,MORTGAGE,0.0,MEDICAL,B,10400,9.91,0,0.09,N,6
32,37000,RENT,0.0,VENTURE,B,15000,10.62,1,0.41,N,8
31,111000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,5150,6.62,0,0.05,N,6
